game_name,percent_positive_reviews,genre,Action,Adventure,Casual,Design_and_Illustration,Early_Access,Free_to_Play,Indie,Massively_Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
CASTLE IN THE DARKNESS,79,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
STARWHAL,90,"Action,Casual,Indie,Sports",1,0,1,0,0,0,1,0,0,0,0,1,0,0
BLOCKSTORM,81,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
PIXEL BOY AND THE EVER EXPANDING DUNGEON,68,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
9.03M,83,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SIGNS OF LIFE,78,"Action,Adventure,Casual,Indie,RPG,Early Access",1,1,1,0,1,0,1,0,1,0,0,0,0,0
SPINTIRES®: THE ORIGINAL GAME,85,"Adventure,Casual,Indie,Racing,Simulation",0,1,1,0,0,0,1,0,0,1,1,0,0,0
BLAZBLUE: CALAMITY TRIGGER,86,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DRIFTMOON,90,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
WAR OF THE HUMAN TANKS,87,"Adventure,Indie,Strategy",0,1,0,0,0,0,1,0,0,0,0,0,1,0
GIRLS LIKE ROBOTS,72,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
DRAGONS AND TITANS,77,"Action,Adventure,Free to Play,Indie,RPG",1,1,0,0,0,1,1,0,1,0,0,0,0,0
VILLAGERS AND HEROES,56,"Free to Play,Indie,Massively Multiplayer,RPG",0,0,0,0,0,1,1,1,1,0,0,0,0,0
PAPER SORCERER,81,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
MITSURUGI KAMUI HIKAE,82,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
UNEARTHED: TRAIL OF IBN BATTUTA - EPISODE 1 - GOLD EDITION,53,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
MUFFIN KNIGHT,77,"Action,Adventure,Casual,Indie",1,1,1,0,0,0,1,0,0,0,0,0,0,0
BRAWLOUT,72,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
FOOTLOL: EPIC FAIL LEAGUE,85,"Action,Indie,RPG,Sports",1,0,0,0,0,0,1,0,1,0,0,1,0,0
TURBO DISMOUNT™,92,"Action,Indie,Simulation",1,0,0,0,0,0,1,0,0,0,1,0,0,0
EVILQUEST,88,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
AQUA KITTY - MILK MINE DEFENDER,88,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
ZOMBIE GRINDER,72,"Action,Adventure,Indie,RPG,Early Access",1,1,0,0,1,0,1,0,1,0,0,0,0,0
OUT THERE SOMEWHERE,93,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
VICTORY: THE AGE OF RACING,46,"Free to Play,Indie,Racing,Simulation,Sports",0,0,0,0,0,1,1,0,0,1,1,1,0,0
WAZHACK,88,"Action,Indie,RPG,Strategy",1,0,0,0,0,0,1,0,1,0,0,0,1,0
ONE FINGER DEATH PUNCH,98,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
CONSORTIUM,72,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
MOEBIUS: EMPIRE RISING,75,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
PLATFORMINES,67,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
SUBNAUTICA,94,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
FORCED SHOWDOWN,86,"Action,Indie,RPG,Strategy",1,0,0,0,0,0,1,0,1,0,0,0,1,0
MERIDIAN: NEW WORLD,50,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
ACCELERATION OF SUGURI X-EDITION HD,83,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
VISCERA CLEANUP DETAIL: SANTA'S RAMPAGE,90,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
LORDS OF THE FALLEN™,60,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
GOMO,75,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
GRIMIND,68,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
EVEN THE OCEAN,86,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
DEAD RISING 3 APOCALYPSE EDITION,70,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
THE RED SOLSTICE,73,"Action,Indie,RPG,Strategy",1,0,0,0,0,0,1,0,1,0,0,0,1,0
EPIC BATTLE FANTASY 4,96,"Adventure,RPG",0,1,0,0,0,0,0,0,1,0,0,0,0,0
FISTFUL OF FRAGS,91,"Action,Free to Play,Indie",1,0,0,0,0,1,1,0,0,0,0,0,0,0
SECRET PONCHOS,72,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
CANNONS LASERS ROCKETS,25,"Action,Free to Play,Indie,Massively Multiplayer",1,0,0,0,0,1,1,1,0,0,0,0,0,0
THE SANDBOX,59,"Casual,Indie,Simulation,Strategy",0,0,1,0,0,0,1,0,0,0,1,0,1,0
ALPHA KIMORI™ 1,59,"Adventure,Casual,Indie,RPG,Strategy",0,1,1,0,0,0,1,0,1,0,0,0,1,0
HEXCELLS,96,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
GOAT SIMULATOR,89,"Casual,Indie,Simulation",0,0,1,0,0,0,1,0,0,0,1,0,0,0
ETHER ONE,75,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
ROGUE'S TALE,68,"Indie,RPG",0,0,0,0,0,0,1,0,1,0,0,0,0,0
LYNE,96,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRAKERZ-CONFRONTATION,51,"Free to Play,Indie,Strategy",0,0,0,0,0,1,1,0,0,0,0,0,1,0
TOWER OF GUNS,82,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
BREACH & CLEAR,82,"Action,RPG,Simulation,Strategy",1,0,0,0,0,0,0,0,1,0,1,0,1,0
LOST SAGA NA,60,"Action,Casual,Free to Play",1,0,1,0,0,1,0,0,0,0,0,0,0,0
WINDFORGE,67,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
ONE WAY HEROICS,94,"Indie,RPG",0,0,0,0,0,0,1,0,1,0,0,0,0,0
LAST DREAM,85,"Indie,RPG",0,0,0,0,0,0,1,0,1,0,0,0,0,0
GAMEGURU,74,"Animation & Modeling,Design & Illustration,Education,Software Training,Utilities,Game Development",0,0,0,1,0,0,0,0,0,0,0,0,0,1
FARM FOR YOUR LIFE,80,"Casual,Indie,Simulation,Strategy",0,0,1,0,0,0,1,0,0,0,1,0,1,0
IRACING,84,"Massively Multiplayer,Racing,Simulation,Sports",0,0,0,0,0,0,0,1,0,1,1,1,0,0
ANARCHY ARCADE,69,"Casual,Free to Play,Indie,Early Access",0,0,1,0,1,1,1,0,0,0,0,0,0,0
LILI: CHILD OF GEOS - COMPLETE EDITION,87,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
HAND OF FATE,91,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
AGE OF MYTHOLOGY: EXTENDED EDITION,86,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
GRAVITY BADGERS,62,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
MURI,91,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BATMAN™: ARKHAM ORIGINS BLACKGATE - DELUXE EDITION,39,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
THE LEGO® MOVIE - VIDEOGAME,83,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
AIRPORT SIMULATOR 2014,15,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WOODCUTTER SIMULATOR 2013,27,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GUN METAL,77,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GLACIER 3: THE MELTDOWN,26,"Action,Racing",1,0,0,0,0,0,0,0,0,1,0,0,0,0
THE EVIL WITHIN,82,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HEAT SIGNATURE,94,"Action,Adventure,Indie,Strategy",1,1,0,0,0,0,1,0,0,0,0,0,1,0
ANTISQUAD,55,"Action,Adventure,Strategy",1,1,0,0,0,0,0,0,0,0,0,0,1,0
MELTDOWN,86,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
MECHANIC ESCAPE,87,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
GRAPPLE,92,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KRAUTSCAPE,69,"Indie,Racing",0,0,0,0,0,0,1,0,0,1,0,0,0,0
PANZER CORPS,92,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AURA KINGDOM,79,"Adventure,Casual,Free to Play,Massively Multiplayer,RPG",0,1,1,0,0,1,0,1,1,0,0,0,0,0
XCOM® 2,80,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
THE WHISPERED WORLD SPECIAL EDITION,74,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
FROM THE DEPTHS,88,"Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access",1,1,0,0,1,0,1,0,1,0,1,0,1,0
MAGICITE,85,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
TREASURE ADVENTURE WORLD,89,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
PARANORMAL STATE: POISON SPRING,76,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
SATELLITE REIGN,69,"Action,Indie,Strategy",1,0,0,0,0,0,1,0,0,0,0,0,1,0
MASTERS OF THE WORLD - GEOPOLITICAL SIMULATOR 3,44,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUPHEAD,96,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
THE DISHWASHER: VAMPIRE SMILE,95,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
THE YAWHG,80,"Indie,RPG",0,0,0,0,0,0,1,0,1,0,0,0,0,0
YEAR WALK,91,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
SUPER MOTHERLOAD,77,"Adventure,Casual,Indie,RPG",0,1,1,0,0,0,1,0,1,0,0,0,0,0
LUXURIA SUPERBIA,73,"Action,Casual,Indie,Simulation",1,0,1,0,0,0,1,0,0,0,1,0,0,0
EDGE OF ETERNITY,82,"RPG,Early Access",0,0,0,0,1,0,0,0,1,0,0,0,0,0
HERO SIEGE,79,"Action,Adventure,Indie,Massively Multiplayer,RPG",1,1,0,0,0,0,1,1,1,0,0,0,0,0
ACES WILD: MANIC BRAWLING ACTION!,81,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
WORLD END ECONOMICA EPISODE.01,85,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LOVE,91,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
CHRONOLOGY,87,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
MORPHVOX PRO - VOICE CHANGER,56,"Audio Production,Utilities",0,0,0,0,0,0,0,0,0,0,0,0,0,1
BARDBARIAN,89,"Action,Adventure,Casual,Indie,RPG,Strategy",1,1,1,0,0,0,1,0,1,0,0,0,1,0
ARCANE WORLDS,54,"Action,Adventure,Early Access,Indie,Strategy",1,1,0,0,1,0,1,0,0,0,0,0,1,0
RYMDRESA,79,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
TUMBLESTONE,78,"Action,Casual,Indie,Strategy",1,0,1,0,0,0,1,0,0,0,0,0,1,0
THE GOLF CLUB,63,"Simulation,Sports",0,0,0,0,0,0,0,0,0,0,1,1,0,0
SECRETS OF GRINDEA,93,"Action,Adventure,Indie,RPG,Early Access",1,1,0,0,1,0,1,0,1,0,0,0,0,0
DREADOUT,76,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
AR-K,59,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
X-PLANE 11,82,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TIME RIFTERS,88,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
//N.P.P.D. RUSH//- THE MILK OF ULTRAVIOLET,33,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
BLOCK STORY™,65,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
THE GALLERY - EPISODE 1: CALL OF THE STARSEED,86,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
RUNNING WITH RIFLES,88,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
MELODY'S ESCAPE,93,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FROZEN STATE,69,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
DOMINIQUE PAMPLEMOUSSE,73,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
ROBOT ROLLER-DERBY DISCO DODGEBALL,92,"Action,Indie,Sports",1,0,0,0,0,0,1,0,0,0,0,1,0,0
THE FOREST OF DOOM (STANDALONE),81,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
YET ANOTHER ZOMBIE DEFENSE,87,"Action,Casual,Indie,Strategy",1,0,1,0,0,0,1,0,0,0,0,0,1,0
HAUNT THE HOUSE: TERRORTOWN,83,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
ETHERLORDS II,81,"Adventure,Indie,RPG,Strategy",0,1,0,0,0,0,1,0,1,0,0,0,1,0
JONES ON FIRE,65,"Action,Casual,Indie,Racing",1,0,1,0,0,0,1,0,0,1,0,0,0,0
CAR MECHANIC SIMULATOR 2014,82,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AMERICAN TRUCK SIMULATOR,92,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
WORMS WORLD PARTY REMASTERED,52,"Action,Indie,Strategy",1,0,0,0,0,0,1,0,0,0,0,0,1,0
SKI REGION SIMULATOR - GOLD EDITION,75,"Casual,Simulation",0,0,1,0,0,0,0,0,0,0,1,0,0,0
OFFWORLD TRADING COMPANY - FREE MULTIPLAYER,74,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
INDUSTRY GIANT 2,81,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
SPACE FARMERS,74,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
GRAND THEFT AUTO V,70,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
HUMANITY ASSET,32,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
10 SECOND NINJA,86,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
LIGHT,58,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
DUNGEON LORDS STEAM EDITION,73,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CARD CITY NIGHTS,90,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
HEXCELLS PLUS,94,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
WORLDS ADRIFT ISLAND CREATOR,86,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KAMI,96,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
SERENA,77,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
TORMENT: TIDES OF NUMENERA,69,"Adventure,Indie,RPG,Strategy",0,1,0,0,0,0,1,0,1,0,0,0,1,0
SHADOW BLADE: RELOAD,87,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
THE INCREDIBLE ADVENTURES OF VAN HELSING II,67,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
NARUTO SHIPPUDEN: ULTIMATE NINJA STORM REVOLUTION,81,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
DETECTIVE GRIMOIRE,95,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
SERIOUS SAM'S BOGUS DETOUR,85,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
THE LAST FEDERATION,75,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
COUNTER-STRIKE NEXON: ZOMBIES,65,"Action,Casual,Free to Play,Massively Multiplayer",1,0,1,0,0,1,0,1,0,0,0,0,0,0
OVER 9000 ZOMBIES!,85,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
DESCENT,96,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DESCENT: FREESPACE – THE GREAT WAR,80,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FREESPACE 2,73,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCK CAR EXTREME,86,"Racing,Simulation,Sports",0,0,0,0,0,0,0,0,0,1,1,1,0,0
HOTLINE MIAMI 2: WRONG NUMBER,92,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
BROFORCE,97,"Action,Adventure,Casual,Indie",1,1,1,0,0,0,1,0,0,0,0,0,0,0
OLLIOLLI,79,"Indie,Sports",0,0,0,0,0,0,1,0,0,0,0,1,0,0
NOT A HERO,87,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
GODS WILL BE WATCHING,71,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
ALWAYS SOMETIMES MONSTERS,75,"Indie,RPG",0,0,0,0,0,0,1,0,1,0,0,0,0,0
DROPSY,94,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
DROX OPERATIVE,90,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
BRIGADOR: UP-ARMORED EDITION,93,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
DARKWOOD,94,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
MURDER MINERS,84,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
FACERIG,83,"Animation & Modeling,Video Production",0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEPTH,87,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
INFLUENT,74,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
SHELTER 2,83,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
COSTUME QUEST 2,87,"Adventure,Casual,RPG",0,1,1,0,0,0,0,0,1,0,0,0,0,0
WESTERADO: DOUBLE BARRELED,92,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
GRAVITEAM TACTICS: OPERATION STAR,81,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GUACAMELEE! SUPER TURBO CHAMPIONSHIP EDITION,93,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
CHIP,85,"Action,Indie,Strategy",1,0,0,0,0,0,1,0,0,0,0,0,1,0
CANYON CAPERS,44,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
Z,73,"Action,Strategy",1,0,0,0,0,0,0,0,0,0,0,0,1,0
SUMMONER,83,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
"WARHAMMER 40,000: KILL TEAM",55,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NO MAN'S SKY,53,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
MORDHEIM: CITY OF THE DAMNED,69,"RPG,Strategy",0,0,0,0,0,0,0,0,1,0,0,0,1,0
FATE: UNDISCOVERED REALMS,72,"Action,Adventure,RPG",1,1,0,0,0,0,0,0,1,0,0,0,0,0
RETURN TO MYSTERIOUS ISLAND,80,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
VIDEOBALL,85,"Action,Indie,Sports",1,0,0,0,0,0,1,0,0,0,0,1,0,0
HALO: SPARTAN ASSAULT,80,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMPERIAL GLORY,78,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PRAETORIANS,77,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
BATTLE GROUP 2,83,"Action,Indie,Strategy",1,0,0,0,0,0,1,0,0,0,0,0,1,0
ASSASSIN'S CREED FREEDOM CRY,74,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
DIEHARD DUNGEON,75,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
SHANTAE: RISKY'S REVENGE - DIRECTOR'S CUT,87,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
DYNASTY WARRIORS 8: XTREME LEGENDS COMPLETE EDITION / 真・三國無双７ WITH 猛将伝,81,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"RIVE: WRECK, HACK, DIE, RETRY!",86,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A STORY ABOUT MY UNCLE,92,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
SKYBORN,88,"Casual,RPG",0,0,1,0,0,0,0,0,1,0,0,0,0,0
3 STARS OF DESTINY,58,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
LABYRINTHINE DREAMS,80,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
TINYKEEP,67,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
TERRIAN SAGA: KR-17,74,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
ANGVIK,89,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
GIGANTIC ARMY,77,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
DIGGER ONLINE,45,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
MAKING HISTORY: THE GREAT WAR,74,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
RICHARD & ALICE,73,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
JOE DEVER'S LONE WOLF HD REMASTERED,75,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
PRETENTIOUS GAME,78,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
THE TROMA PROJECT,49,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
THE I OF THE DRAGON,62,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GRIM LEGENDS 2: SONG OF THE DARK SWAN,97,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
SOUL AXIOM,68,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
THE BOOK OF UNWRITTEN TALES 2,92,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BRIDGE CONSTRUCTOR PLAYGROUND,67,"Casual,Indie,RPG,Simulation",0,0,1,0,0,0,1,0,1,0,1,0,0,0
GUNJITSU,80,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
A WIZARD'S LIZARD,69,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
ARAGAMI,89,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
HOVER,81,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
CREEPER WORLD 3: ARC ETERNAL,96,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
ADVENTURER MANAGER,61,"Casual,Indie,RPG",0,0,1,0,0,0,1,0,1,0,0,0,0,0
CREA,80,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
GHOSTCONTROL INC.,72,"Casual,Indie,Simulation,Strategy",0,0,1,0,0,0,1,0,0,0,1,0,1,0
DANMAKU UNLIMITED 2,95,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
BLOODLUST SHADOWHUNTER,80,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
KRITA,76,"Animation & Modeling,Design & Illustration,Photo Editing",0,0,0,1,0,0,0,0,0,0,0,0,0,0
IMAGINE EARTH,80,"Indie,Simulation,Strategy,Early Access",0,0,0,0,1,0,1,0,0,0,1,0,1,0
CREATIVERSE,80,"Action,Adventure,Casual,Free to Play,Indie,Massively Multiplayer,RPG,Simulation",1,1,1,0,0,1,1,1,1,0,1,0,0,0
FOOSBALL - STREET EDITION,71,"Casual,Indie,Sports",0,0,1,0,0,0,1,0,0,0,0,1,0,0
BATTLEPILLARS GOLD EDITION,87,"Action,Casual,Indie,Strategy",1,0,1,0,0,0,1,0,0,0,0,0,1,0
A BOY AND HIS BLOB,68,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BLOODRAYNE BETRAYAL,62,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MASHED,79,Racing,0,0,0,0,0,0,0,0,0,1,0,0,0,0
REAL HORROR STORIES ULTIMATE EDITION,40,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UBERSOLDIER II,73,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DISCIPLES SACRED LANDS GOLD,80,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HOMEWORLD: DESERTS OF KHARAK,79,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
THE BANNER SAGA 2,91,"Indie,RPG,Strategy",0,0,0,0,0,0,1,0,1,0,0,0,1,0
MUNIN,83,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
REFLEX,88,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
SPLATTER - ZOMBIE APOCALYPSE,90,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
WOOLFE - THE RED HOOD DIARIES,59,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
STELLARIS,78,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
CARMAGEDDON MAX PACK,91,"Action,Indie,Racing",1,0,0,0,0,0,1,0,0,1,0,0,0,0
CARMAGEDDON 2: CARPOCALYPSE NOW,91,"Action,Indie,Racing",1,0,0,0,0,0,1,0,0,1,0,0,0,0
MX VS. ATV SUPERCROSS ENCORE,50,"Racing,Simulation,Sports",0,0,0,0,0,0,0,0,0,1,1,1,0,0
