game_name,percent_positive_reviews,genre,Action,Adventure,Casual,Design_and_Illustration,Early_Access,Free_to_Play,Indie,Massively_Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
ODDWORLD: MUNCH'S ODDYSEE,74.0,"Action,Adventure,Strategy",1,1,0,0,0,0,0,0,0,0,0,0,1,0
ODDWORLD: STRANGER'S WRATH HD,85.0,"Action,Adventure,Strategy",1,1,0,0,0,0,0,0,0,0,0,0,1,0
F.E.A.R. 2: PROJECT ORIGIN,87.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIALS 2: SECOND EDITION,84.0,"Indie,Racing,Sports",0,0,0,0,0,0,1,0,0,1,0,1,0,0
INSECTICIDE PART 1,74.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
LEGENDARY,52.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SID MEIER'S CIVILIZATION IV: COLONIZATION,78.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GROUND BRANCH,81.0,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
CHILDREN OF THE NILE: ENHANCED EDITION,83.0,"Strategy,Simulation",0,0,0,0,0,0,0,0,0,0,1,0,1,0
HINTERLAND,75.0,"RPG,Strategy",0,0,0,0,0,0,0,0,1,0,0,0,1,0
CRYSIS,83.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYSIS WARHEAD®,84.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SPORE™,88.0,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MIRROR'S EDGE™,88.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
NEED FOR SPEED UNDERCOVER,69.0,"Action,Racing",1,0,0,0,0,0,0,0,0,1,0,0,0,0
SPORE™ CREEPY & CUTE PARTS PACK,83.0,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DRAGON AGE: ORIGINS,93.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MASS EFFECT,94.0,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
DEAD SPACE,90.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COMMAND & CONQUER: RED ALERT 3,84.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZOMBIE PANIC! SOURCE,85.0,"Action,Free to Play,Indie",1,0,0,0,0,1,1,0,0,0,0,0,0,0
"PIRATES, VIKINGS, AND KNIGHTS II",87.0,"Action,Free to Play,Indie",1,0,0,0,0,1,1,0,0,0,0,0,0,0
"PRECIPICE OF DARKNESS, EPISODE ONE",90.0,"Adventure,RPG",0,1,0,0,0,0,0,0,1,0,0,0,0,0
"PRECIPICE OF DARKNESS, EPISODE TWO",84.0,"Adventure,RPG",0,1,0,0,0,0,0,0,1,0,0,0,0,0
DEATHSPANK,94.0,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
DEATHSPANK: THONGS OF VIRTUE,87.0,"Action,RPG,Indie",1,0,0,0,0,0,1,0,1,0,0,0,0,0
THE BACONING,80.0,"Action,Adventure,RPG",1,1,0,0,0,0,0,0,1,0,0,0,0,0
SPECTRABALL,75.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
DEFENSE GRID: THE AWAKENING,97.0,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
AND YET IT MOVES,69.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
ZERO GEAR,79.0,"Action,Indie,Racing,Sports",1,0,0,0,0,0,1,0,0,1,0,1,0,0
SILENT HILL HOMECOMING,52.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TANK UNIVERSAL,54.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
BROTHERS IN ARMS: EARNED IN BLOOD™,85.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TOM CLANCY'S RAINBOW SIX® 3 GOLD,92.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAR CRY® 2: FORTUNE'S EDITION,75.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRINCE OF PERSIA®,78.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
S.T.A.L.K.E.R.: CLEAR SKY,86.0,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
RED FACTION,90.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RED FACTION II,53.0,"Action,Strategy",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"WARHAMMER® 40,000: DAWN OF WAR® II CHAOS RISING",91.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHATTER,94.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
THE WITCHER: ENHANCED EDITION DIRECTOR'S CUT,86.0,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
THE WITCHER 2: ASSASSINS OF KINGS ENHANCED EDITION,89.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LEGO® BATMAN™: THE VIDEOGAME,81.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
WATCHMEN: THE END IS NIGH,65.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F.E.A.R.,94.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F.E.A.R. 3,72.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGO® HARRY POTTER: YEARS 1-4,78.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOCK!,76.0,"Casual,Strategy",0,0,1,0,0,0,0,0,0,0,0,0,1,0
BIONIC COMMANDO,72.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
BIONIC COMMANDO: REARMED,61.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RESIDENT EVIL™ 5/ BIOHAZARD 5®,85.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
DRIVER® PARALLEL LINES,89.0,Racing,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TOM CLANCY'S ENDWAR™,72.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CALL OF JUAREZ®: BOUND IN BLOOD,83.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WORLD OF GOO,94.0,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MOUNT & BLADE,92.0,"Indie,RPG",0,0,0,0,0,0,1,0,1,0,0,0,0,0
PENUMBRA: BLACK PLAGUE GOLD EDITION,95.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
HEARTS OF IRON 2 COMPLETE,82.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PENUMBRA OVERTURE,91.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
ZENO CLASH,85.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
ROCK OF AGES,91.0,"Action,Indie,Racing,Strategy",1,0,0,0,0,0,1,0,0,1,0,0,1,0
FALLOUT 3,79.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ROGUE WARRIOR,66.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
THE ELDER SCROLLS III: MORROWIND® GAME OF THE YEAR EDITION,95.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
THE ELDER SCROLLS IV: OBLIVION® GAME OF THE YEAR EDITION,94.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FALLOUT 3: GAME OF THE YEAR EDITION,80.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FALLOUT: NEW VEGAS,95.0,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
HUNTED: THE DEMON’S FORGE™,70.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
SPECTROMANCER,87.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WORMS RELOADED,85.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ALIEN BREED: IMPACT,72.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ALIEN BREED 2: ASSAULT,68.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ALIEN BREED 3: DESCENT,73.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YOSUMIN!™,61.0,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IMPERIUM ROMANUM GOLD EDITION,81.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
GRAND AGES: ROME,72.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
TROPICO 3,88.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
PUZZLE QUEST: GALACTRIX,47.0,"Casual,RPG",0,0,1,0,0,0,0,0,1,0,0,0,0,0
EARTH DEFENSE FORCE: INSECT ARMAGEDDON,88.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TRAIN SIMULATOR 2019,62.0,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DC UNIVERSE™ ONLINE,79.0,"Action,Adventure,Free to Play,Massively Multiplayer,RPG",1,1,0,0,0,1,0,1,1,0,0,0,0,0
PAYDAY™ THE HEIST,93.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KING ARTHUR - THE ROLE-PLAYING WARGAME,73.0,"RPG,Strategy",0,0,0,0,0,0,0,0,1,0,0,0,1,0
AQUARIA,88.0,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KING ARTHUR II: THE ROLE-PLAYING WARGAME,53.0,"RPG,Strategy",0,0,0,0,0,0,0,0,1,0,0,0,1,0
TRAINZ™ SIMULATOR 12,58.0,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SPORE™ GALACTIC ADVENTURES,81.0,"Action,Simulation",1,0,0,0,0,0,0,0,0,0,1,0,0,0
BURNOUT PARADISE: THE ULTIMATE BOX,87.0,Racing,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SIMCITY™ 4 DELUXE EDITION,76.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
COMMAND & CONQUER 3: TIBERIUM WARS,89.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COMMAND & CONQUER: RED ALERT 3 - UPRISING,80.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COMMAND & CONQUER 3: KANE'S WRATH,93.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MEDAL OF HONOR: AIRBORNE,79.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NEED FOR SPEED: SHIFT,73.0,Racing,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BATTLEFIELD: BAD COMPANY™ 2,86.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MASS EFFECT 2,95.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OVERGROWTH,71.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
ESCHALON: BOOK I,87.0,"Indie,RPG",0,0,0,0,0,0,1,0,1,0,0,0,0,0
EUROPA UNIVERSALIS III COMPLETE,83.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KNIGHTS OF HONOR,92.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HEARTS OF IRON III,77.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KING'S BOUNTY: THE LEGEND,90.0,"RPG,Strategy",0,0,0,0,0,0,0,0,1,0,0,0,1,0
SUPREME RULER 2020 GOLD,79.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAJESTY 2,70.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
MAJESTY GOLD HD,94.0,"Strategy,Simulation",0,0,0,0,0,0,0,0,0,0,1,0,1,0
THE MAW,82.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
BRAID,94.0,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
CRAYON PHYSICS DELUXE,86.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
THE PATH,74.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
BLACKLIGHT: TANGO DOWN,39.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DEAD HORDE,34.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
KANE & LYNCH 2: DOG DAYS,60.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSAIC BOX,94.0,"Indie,Casual",0,0,1,0,0,0,1,0,0,0,0,0,0,0
OSMOS,89.0,"Indie,Casual",0,0,1,0,0,0,1,0,0,0,0,0,0,0
CASTER,79.0,"Action,Adventure,Casual,Indie,RPG,Strategy",1,1,1,0,0,0,1,0,1,0,0,0,1,0
DARK SECTOR,78.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PUZZLE AGENT,88.0,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
EVERYDAY GENIUS: SQUARELOGIC,98.0,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
ZOMBIE BOWL-O-RAMA,85.0,"Sports,Casual",0,0,1,0,0,0,0,0,0,0,0,1,0,0
INDIANA JONES® AND THE LAST CRUSADE™,79.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LEGO® INDIANA JONES™: THE ORIGINAL ADVENTURES,78.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
LOOM™,88.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ STARFIGHTER™,48.0,"Action,Simulation",1,0,0,0,0,0,0,0,0,0,1,0,0,0
THE SECRET OF MONKEY ISLAND: SPECIAL EDITION,95.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ - KNIGHTS OF THE OLD REPUBLIC™,88.0,"Adventure,RPG",0,1,0,0,0,0,0,0,1,0,0,0,0,0
STAR WARS™ JEDI KNIGHT: DARK FORCES II,71.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ JEDI KNIGHT - MYSTERIES OF THE SITH™,66.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ - DARK FORCES,90.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™: THE CLONE WARS - REPUBLIC HEROES™,37.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ - THE FORCE UNLEASHED™ ULTIMATE SITH EDITION,62.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGO® STAR WARS™ - THE COMPLETE SAGA,92.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LEGO® INDIANA JONES™ 2: THE ADVENTURE CONTINUES,74.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MONKEY ISLAND™ 2 SPECIAL EDITION: LECHUCK’S REVENGE™,95.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ EMPIRE AT WAR - GOLD PACK,94.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
STAR WARS™: THE FORCE UNLEASHED™ II,58.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGO® STAR WARS™ III - THE CLONE WARS™,85.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
DELTA FORCE,90.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DELTA FORCE 2,86.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DELTA FORCE LAND WARRIOR,92.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DELTA FORCE: BLACK HAWK DOWN,92.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DELTA FORCE — BLACK HAWK DOWN: TEAM SABRE,91.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TACHYON: THE FRINGE,87.0,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOINT OPERATIONS: COMBINED ARMS GOLD,88.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RESTAURANT EMPIRE II,63.0,"Casual,Indie,Simulation,Strategy",0,0,1,0,0,0,1,0,0,0,1,0,1,0
ALIEN SHOOTER,90.0,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
ALIEN SHOOTER: REVISITED,66.0,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
ALIEN SHOOTER 2: RELOADED,92.0,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
ZOMBIE SHOOTER,85.0,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
ZOMBIE SHOOTER 2,77.0,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
ASSASSIN'S CREED 2 DELUXE EDITION,85.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
PRINCE OF PERSIA: THE FORGOTTEN SANDS™,66.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
FROM DUST,64.0,"Adventure,Simulation",0,1,0,0,0,0,0,0,0,0,1,0,0,0
TROPICO RELOADED,87.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
PATRICIAN III,77.0,"RPG,Simulation,Strategy",0,0,0,0,0,0,0,0,1,0,1,0,1,0
BROKEN SWORD 2 - THE SMOKING MIRROR: REMASTERED,89.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BROKEN SWORD 3 - THE SLEEPING DRAGON,52.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CRASH TIME 3,78.0,"Action,Racing",1,0,0,0,0,0,0,0,0,1,0,0,0,0
DISCIPLES III - RENAISSANCE STEAM SPECIAL EDITION,55.0,"Strategy,RPG",0,0,0,0,0,0,0,0,1,0,0,0,1,0
EVERSION,91.0,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DRAKENSANG: THE RIVER OF TIME,81.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ARMA 2,83.0,"Action,Simulation,Strategy",1,0,0,0,0,0,0,0,0,0,1,0,1,0
ARMA 2: OPERATION ARROWHEAD,92.0,"Action,Simulation,Strategy",1,0,0,0,0,0,0,0,0,0,1,0,1,0
FISH FILLETS 2,73.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
ALPHA PROTOCOL™,80.0,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
TOTAL WAR: NAPOLEON – DEFINITIVE EDITION,90.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SONIC & SEGA ALL-STARS RACING,78.0,Racing,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DEATH TO SPIES: MOMENT OF TRUTH,86.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORDER OF WAR™,73.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COMBAT WINGS: BATTLE OF BRITAIN,79.0,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SNIPER: GHOST WARRIOR,55.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SNIPER: GHOST WARRIOR 2,71.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BAD RATS: THE RATS' REVENGE,78.0,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MINI NINJAS,86.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
LARA CROFT AND THE GUARDIAN OF LIGHT,91.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
BATMAN: ARKHAM ASYLUM GAME OF THE YEAR EDITION,96.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
INSANE 2,83.0,Racing,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RED ORCHESTRA 2: HEROES OF STALINGRAD WITH RISING STORM,92.0,"Action,Massively Multiplayer,Simulation",1,0,0,0,0,0,0,1,0,0,1,0,0,0
THE BALL,74.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
DWARFS!?,78.0,"Strategy,Indie,Casual",0,0,1,0,0,0,1,0,0,0,0,0,1,0
TRINE ENCHANTED EDITION,96.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
TRINE 2: COMPLETE STORY,96.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
BRAINPIPE: A PLUNGE TO UNHUMANITY,85.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
FOREIGN LEGION: BUCKETS OF BLOOD,62.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
THE VOID,82.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
NINJA BLADE,64.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UFO: EXTRATERRESTRIALS GOLD,74.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"TIME GENTLEMEN, PLEASE! AND BEN THERE, DAN THAT! SPECIAL EDITION  DOUBLE PACK",81.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
WINDOSILL,91.0,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
DARKEST OF DAYS,71.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ROOGOO,81.0,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FALLOUT: A POST NUCLEAR ROLE PLAYING GAME,92.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FALLOUT 2: A POST NUCLEAR ROLE PLAYING GAME,94.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FALLOUT TACTICS: BROTHERHOOD OF STEEL,80.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KINGPIN — LIFE OF CRIME,80.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDK,75.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAERIE SOLITAIRE,91.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
TOKI TORI,88.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
RUSH,90.0,"Action,Racing,Simulation,Sports",1,0,0,0,0,0,0,0,0,1,1,1,0,0
EDGE,92.0,"Adventure,Casual,Indie,Simulation",0,1,1,0,0,0,1,0,0,0,1,0,0,0
MOONBASE ALPHA,89.0,"Adventure,Simulation,Strategy",0,1,0,0,0,0,0,0,0,0,1,0,1,0
RIFT,75.0,"Free to Play,Massively Multiplayer,RPG",0,0,0,0,0,1,0,1,1,0,0,0,0,0
FINAL FANTASY VII,93.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FINAL FANTASY VIII,89.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DUNGEON SIEGE,75.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DUNGEON SIEGE II,70.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FINAL FANTASY XIV ONLINE,82.0,"Massively Multiplayer,RPG",0,0,0,0,0,0,0,1,1,0,0,0,0,0
GOTHIC® 3,80.0,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
GOTHIC II: GOLD EDITION,89.0,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
THE GUILD GOLD EDITION,70.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
SPELLFORCE - PLATINUM EDITION,82.0,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
AQUANOX,73.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
THE GUILD II,66.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
THE GUILD II - PIRATES OF THE EUROPEAN SEAS,69.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
CHASER,73.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
THE GUILD II RENAISSANCE,80.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
ARCANIA,49.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NATION RED,88.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
SUPREME COMMANDER 2,86.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RISEN,87.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SECRET FILES: TUNGUSKA,81.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOST HORIZON,89.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RISEN 2: DARK WATERS,77.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AI WAR: FLEET COMMAND,84.0,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
TIDALIS,66.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
MACHINARIUM,95.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
SAMOROST 2,83.0,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
THE MISADVENTURES OF P.B. WINTERBOTTOM,88.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
STRONGHOLD HD,94.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
STRONGHOLD CRUSADER HD,96.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
STRONGHOLD LEGENDS: STEAM EDITION,77.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
MAFIA,91.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
SERIOUS SAM HD: THE FIRST ENCOUNTER,94.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
HAMMERFIGHT,67.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
TORCHLIGHT,92.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S.T.A.L.K.E.R.: CALL OF PRIPYAT,96.0,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
CARGO! THE QUEST FOR GRAVITY,78.0,"Action,Adventure,Simulation",1,1,0,0,0,0,0,0,0,0,1,0,0,0
GRATUITOUS SPACE BATTLES,75.0,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
THE BARD'S TALE,77.0,"Action,Adventure,RPG",1,1,0,0,0,0,0,0,1,0,0,0,0,0
LEAD AND GOLD: GANGS OF THE WILD WEST,73.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HAMILTON'S GREAT ADVENTURE,67.0,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
SINGULARITY™,92.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
